,d_glucose,sodium_citrate,sodium_octanoate,sodium_acetate,sodium_benzoate,d_xylose,l_arabinose,sodium_chloride,urea,ammonium_chloride,pH,predicted_fitness
1,3.715274155300082,2.0282431630779265,1.9036309910953366,0.6445844878010836,0.7714409540063203,1.167717061696961,0.16968266164791307,121.35793993071903,0.45718160553544474,0.3177405774172413,8.92057134950091,0.41103133815143367
2,0.5440332127597288,2.7842550786254576,1.8734863475218244,3.334815239892091,0.45189525813002235,2.6218437515808164,0.05255352101626039,60.91420742159786,0.09454349743645588,0.18308274557430057,8.685373087274078,0.40263696488634987
3,0.6547764614514922,1.2185985854122585,1.6658138191136835,1.1407230812385993,1.9284804222569216,3.9221049158222554,0.07253155038686654,29.424665700513106,0.4976517191199122,0.03972164815767995,8.095227438201203,0.40067368980179263
4,1.288757604822153,2.305543962995186,1.656494163176722,9.680265634379285,1.0345008990970754,3.174284835614307,0.03677423749783654,52.330713728632574,0.2407128578294523,0.41061916148411776,8.7044919438231,0.39487167811358104
5,3.691620551084384,3.925220929340945,1.7837507397232972,7.937565445131954,1.6676678274534749,0.27054054200998295,0.07182958612730742,75.42165295524178,0.47409859630175133,0.1332206304810313,7.219690071269977,0.39484309172706283
6,3.7158910561566545,3.8794088576393198,1.2182859700410322,4.998434334694786,0.33824331149585557,1.904565323160363,0.05366809971005737,230.73807954955154,0.4050739319230407,0.8679630553588109,8.73552775972002,0.39283767113408685
7,0.9962309837420497,3.7321113506427843,1.1325006603158387,6.540814640958163,0.7386373235951456,0.06594651344895609,0.08351239754736317,118.62065428666997,0.4558960476484564,0.8418723691771701,8.546285082201901,0.38927900926602776
8,3.5206857724725458,3.976664257712814,1.9557671327344528,4.886768264642309,0.9077085528683303,1.4097968809368755,0.10849278421805998,201.83516814284098,0.06670569097840295,0.8906545761039844,7.564656519931466,0.385240193576073
9,1.6564936279914464,1.691636148479521,1.58161081155536,2.9424041893557975,0.34049500252971154,1.5806066874239932,0.11539934025178869,240.21943762499242,0.023265138204857993,0.7623894759732653,8.428109605346767,0.3850389039498207
10,2.0747981182964987,3.8878790746720355,1.6383380164329442,7.961972108362911,2.2039029596775594,3.7572582309184153,0.14528836287501498,203.5135126287104,0.30464324406764937,0.9270959621664847,8.851975327306786,0.38425506863905146
11,0.6149562041902628,2.585526662039605,1.3996215797585772,7.337051725027021,1.2332985133386345,3.1901881601367,0.03232561993744657,196.15589632421538,0.36645927473864937,0.6762343217004593,8.401834598332306,0.3835218167118236
12,1.2543540380961353,3.7419942476961188,0.8151452241234366,3.6138471565016124,0.2219989217981952,2.403921086007367,0.04074944025629533,109.1117270182334,0.4476963451139302,0.8346717880862712,8.107446186780349,0.3817799111423823
13,3.732190436442583,3.8346465633846205,1.6917461174845956,5.687584755588611,1.2066766344341442,1.1753196762313678,0.12452948856355084,93.02431943040952,0.24097077683577361,0.06214641513474532,8.766407757522526,0.37601769322858125
14,1.2719301247863468,3.9485188988373707,1.3959921905509751,8.052564735730574,1.9582900338123337,1.0929963671995853,0.1095753992626235,242.33201046224195,0.2983093605224663,0.016039892174147127,7.45530342072589,0.375275389525562
15,0.7915809518358692,1.746264174870549,1.7076483965800184,5.254123079430435,1.2664584574414464,0.7511166105206926,0.12242828240659773,215.20701637027278,0.27533080268743637,0.3208768576877737,8.953400894741868,0.37120755789490695
16,1.1118339429623076,1.3947418529854096,1.6431606585156662,7.1257261012227024,1.6863280822380013,0.45184489788643595,0.053145464077289414,163.7753613211771,0.48255956433982594,0.23474472967084534,7.82135044368055,0.3700160420700675
17,3.687580890476232,3.92087135927739,0.7456155871306884,9.830266716620754,1.605490053205137,0.5965381047467916,0.07196203660240595,141.36394300155825,0.018759179223933695,0.1638641930950252,8.713798516950378,0.36999552380282064
18,0.559552203560535,1.6611861091592648,1.3169337761511712,10.154802996968556,0.050669100952140944,1.1862474550200022,0.06306162156637032,17.965918732631827,0.09327823162635848,0.22153045675341126,7.169766034562572,0.3675229220553544
19,0.623368204963139,0.43396930328213446,1.6570846751773545,3.4234559310509196,2.2047254900158206,1.9847819491214314,0.12880820864060705,38.08551899688288,0.07918589694497864,0.10974885455921297,8.050772659412786,0.3670097130259263
20,1.0911887080845657,2.04899047975624,1.0442628800653628,10.10948543610572,0.8503123528380333,0.500534289695574,0.08742464575564693,15.800977997988577,0.19349221329499655,0.2564426605305582,7.181163577230256,0.3652508114600823
