,sodium_octanoate,sodium_acetate,sodium_benzoate,d_xylose,l_arabinose,urea,ammonium_chloride,sodium_chloride,pH,predicted_fitness
1,1.6993929717537999,4.60963175176289,2.043138654750723,3.2613095853448586,1.1575504804258852,0.3949337843374492,0.9056882516874638,113.00494722313573,8.991357732470563,0.5054250469677912
2,1.9505162921894568,0.3132882724596914,2.213703683199805,3.760328948950554,2.353074265062358,0.2597271950151042,0.9716718653680555,102.26704291325002,8.878944329149718,0.49814150052534245
3,1.9043846896621823,8.683420549255917,1.9731578137231052,1.8391743402204062,0.8805480934188756,0.3782358876257083,0.9297939462732039,59.66003522415437,8.930025908439879,0.48561631510622616
4,1.935257146409607,0.7833651198454907,1.5226608900377865,3.8627680128258404,3.6885031208749126,0.4892594401936241,0.5014756831832289,121.3401172080051,8.66750339032246,0.47458468011533167
5,1.9416762613610743,0.5652534523898769,1.9120168139361147,3.236385307912692,0.616346644519119,0.40768614045997204,0.6068553134866704,76.9218635462835,8.687249624626109,0.4625931797937258
6,1.332240885473711,0.7521101050220417,2.1430623090525835,0.9776773929610545,0.15890209436266997,0.45924729790882757,0.9078278425142131,112.41471508381258,8.893357064786366,0.4603094129324905
7,1.8408311301900466,2.42163855921216,0.2558444791713401,3.932352158617717,0.15113584668392455,0.3137269177789594,0.8916093912940896,139.7485319419242,8.62082052727025,0.4563974515864597
8,1.1418445115190117,1.7050299970411096,1.7194107875914513,3.6689244978000928,0.174483790170811,0.28679365427006864,0.8179262164733933,83.37902449685994,8.898161009007083,0.4551711203898911
9,1.9041145250734284,4.402884121104971,1.3005745291946624,3.3290509216530038,0.5557941103394799,0.39327294246626904,0.9142584506154771,106.29942155726897,8.499730506296473,0.45453076171359363
10,1.9268025038362624,3.0319198798380427,0.41372631949942573,2.5769586357102736,1.9868205630467854,0.26207841552784183,0.7846933827314937,65.31788323342971,8.965196314714614,0.4514353601411092
11,1.7738487512871675,4.407405036647666,2.128994294148531,0.46425448556243293,0.36002465981079307,0.44136564922586746,0.8082550759913585,76.07119793015289,8.239308001260556,0.4483290567244507
12,1.8478806631089837,3.398181350321078,1.1966963053544795,2.862781615828645,1.9984700457762092,0.4953752810596495,0.9027251478520467,64.96561021912775,8.443785372411014,0.44711629905133604
13,1.8241358493779654,3.590868866073695,2.1263310290681443,1.7724626033406177,2.107380815084028,0.46684420704585494,0.5076485976060003,73.98004307532516,8.53231184367069,0.44643763351231014
14,1.8575966756485067,2.3573529103228448,2.2376726118830916,0.3440328905076793,2.266432463784759,0.2379581837339787,0.5764623899222987,117.10700603337287,8.879725777502642,0.4459982089012864
15,1.4162641820148034,2.100257423031573,1.8722267089227838,2.293636050876895,2.520345766126003,0.19979043377913802,0.8203167865992385,57.53190154910506,8.861425148233257,0.4432258841918275
16,1.6367284797360364,5.206797164405295,1.217756857367096,2.194711042542612,1.4811083424318898,0.15948345241945555,0.8035330872265177,105.82924453146607,8.807777983496972,0.44301485780671146
17,1.917166346741859,3.8518994219367926,2.1124224383924406,3.089454383747524,0.478378416052738,0.264416887768864,0.32413244047887474,103.24914971460107,8.723877965953388,0.44273657535469524
18,1.3436527644246998,4.135237942836504,1.9555314242790809,0.45974922912438027,0.8980962827563888,0.3319297284687308,0.7490033276752628,119.32522082478569,8.836070839245444,0.4425946607092249
19,1.9480917650759004,8.128425120189535,1.970692222497906,2.009946034373389,1.0423241682003386,0.27086266935716025,0.8059917703908803,59.15031498708343,8.705099293372053,0.44033193045786073
20,1.8781113133731815,4.366223767036293,2.0288896063571924,0.28780736360714976,1.734891714857231,0.46664449085800647,0.4828775369463183,63.954880804347525,8.605164950375364,0.4397379220515713
